m,n=100000,n=1000000,n=10000000
11660,3.700028173625469e-06,2.00001522898674e-07,1.9994331523776054e-07
11670,1.500011421740055e-06,3.00002284348011e-07,2.00001522898674e-07
11680,9.999494068324566e-07,3.00002284348011e-07,3.00002284348011e-07
11690,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
11700,1.6999547369778156e-06,2.00001522898674e-07,3.00002284348011e-07
11710,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
11720,2.2999593056738377e-06,3.00002284348011e-07,2.00001522898674e-07
11730,2.200016751885414e-06,3.00002284348011e-07,3.00002284348011e-07
11740,4.299974534660578e-06,3.00002284348011e-07,2.00001522898674e-07
11750,3.200024366378784e-06,3.00002284348011e-07,2.00001522898674e-07
11760,2.4999608285725117e-06,3.00002284348011e-07,3.00002284348011e-07
11770,1.8999562598764896e-06,3.00002284348011e-07,3.00002284348011e-07
11780,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
11790,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
11800,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
11810,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
11820,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
11830,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
11840,2.600019797682762e-06,3.00002284348011e-07,2.00001522898674e-07
11850,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
11860,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
11870,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
11880,1.500011421740055e-06,3.00002284348011e-07,1.9994331523776054e-07
11890,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
11900,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
11910,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
11920,1.800013706088066e-06,3.00002284348011e-07,2.00001522898674e-07
11930,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
11940,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
11950,3.4999684430658817e-06,3.00002284348011e-07,2.00001522898674e-07
11960,2.9999646358191967e-06,3.00002284348011e-07,3.00002284348011e-07
11970,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
11980,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
11990,1.300009898841381e-06,2.00001522898674e-07,3.00002284348011e-07
12000,2.00001522898674e-06,3.00002284348011e-07,2.00001522898674e-07
12010,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12020,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
12030,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12040,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
12050,3.700028173625469e-06,3.00002284348011e-07,2.00001522898674e-07
12060,2.6999623514711857e-06,3.00002284348011e-07,2.00001522898674e-07
12070,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12080,2.600019797682762e-06,2.9994407668709755e-07,2.00001522898674e-07
12090,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
12100,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
12110,1.4999532140791416e-06,3.00002284348011e-07,3.00002284348011e-07
12120,1.500011421740055e-06,3.00002284348011e-07,2.00001522898674e-07
12130,3.200024366378784e-06,2.9994407668709755e-07,2.00001522898674e-07
12140,2.900022082030773e-06,2.00001522898674e-07,3.00002284348011e-07
12150,2.200016751885414e-06,2.00001522898674e-07,3.00002284348011e-07
12160,1.4999532140791416e-06,3.00002284348011e-07,3.00002284348011e-07
12170,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
12180,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12190,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12200,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12210,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12220,2.6999623514711857e-06,3.00002284348011e-07,2.00001522898674e-07
12230,2.900022082030773e-06,3.00002284348011e-07,2.00001522898674e-07
12240,2.300017513334751e-06,2.00001522898674e-07,3.00002284348011e-07
12250,3.900029696524143e-06,2.00001522898674e-07,3.00002284348011e-07
12260,1.400010660290718e-06,3.00002284348011e-07,3.00002284348011e-07
12270,9.999494068324566e-07,2.00001522898674e-07,2.00001522898674e-07
12280,1.300009898841381e-06,2.9994407668709755e-07,3.00002284348011e-07
12290,2.600019797682762e-06,2.00001522898674e-07,3.00002284348011e-07
12300,2.0999577827751637e-06,2.00001522898674e-07,3.00002284348011e-07
12310,1.00000761449337e-06,3.00002284348011e-07,1.9994331523776054e-07
12320,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
12330,3.400025889277458e-06,3.00002284348011e-07,3.00002284348011e-07
12340,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
12350,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
12360,2.600019797682762e-06,3.00002284348011e-07,3.00002284348011e-07
12370,2.2999593056738377e-06,3.00002284348011e-07,3.00002284348011e-07
12380,3.0999653972685337e-06,3.00002284348011e-07,3.00002284348011e-07
12390,1.3999524526298046e-06,3.00002284348011e-07,3.00002284348011e-07
12400,1.0999501682817936e-06,3.00002284348011e-07,3.00002284348011e-07
12410,3.8000289350748062e-06,3.00002284348011e-07,2.00001522898674e-07
12420,3.6999699659645557e-06,2.00001522898674e-07,2.00001522898674e-07
12430,2.1999585442245007e-06,3.00002284348011e-07,3.00002284348011e-07
12440,4.599976819008589e-06,3.00002284348011e-07,3.00002284348011e-07
12450,3.600027412176132e-06,2.00001522898674e-07,2.9994407668709755e-07
12460,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
12470,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12480,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12490,1.600012183189392e-06,3.00002284348011e-07,3.00002284348011e-07
12500,1.300009898841381e-06,3.00002284348011e-07,2.00001522898674e-07
12510,1.400010660290718e-06,2.00001522898674e-07,3.00002284348011e-07
12520,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12530,3.200024366378784e-06,3.00002284348011e-07,1.9994331523776054e-07
12540,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
12550,1.7999554984271526e-06,3.00002284348011e-07,3.00002284348011e-07
12560,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12570,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12580,1.600012183189392e-06,3.00002284348011e-07,3.00002284348011e-07
12590,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
12600,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
12610,1.600012183189392e-06,2.00001522898674e-07,3.00002284348011e-07
12620,2.400018274784088e-06,3.00002284348011e-07,2.00001522898674e-07
12630,1.500011421740055e-06,3.00002284348011e-07,3.00002284348011e-07
12640,3.00002284348011e-06,3.00002284348011e-07,3.00002284348011e-07
12650,4.399975296109915e-06,2.00001522898674e-07,3.00002284348011e-07
12660,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
12670,2.00001522898674e-06,3.00002284348011e-07,3.00002284348011e-07
12680,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12690,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
12700,1.9000144675374031e-06,3.00002284348011e-07,3.00002284348011e-07
12710,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
12720,1.8999562598764896e-06,3.00002284348011e-07,2.00001522898674e-07
12730,2.00001522898674e-06,3.00002284348011e-07,3.00002284348011e-07
12740,2.00001522898674e-06,2.00001522898674e-07,2.00001522898674e-07
12750,1.600012183189392e-06,2.00001522898674e-07,3.00002284348011e-07
12760,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
12770,1.4999532140791416e-06,2.00001522898674e-07,3.00002284348011e-07
12780,2.00001522898674e-06,2.9994407668709755e-07,3.00002284348011e-07
12790,1.5999539755284786e-06,3.00002284348011e-07,2.00001522898674e-07
12800,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
12810,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12820,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
12830,2.7999631129205227e-06,2.00001522898674e-07,3.00002284348011e-07
12840,3.3999676816165447e-06,2.00001522898674e-07,2.00001522898674e-07
12850,2.600019797682762e-06,3.00002284348011e-07,3.00002284348011e-07
12860,3.300025127828121e-06,3.00002284348011e-07,3.00002284348011e-07
12870,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
12880,9.999494068324566e-07,2.00001522898674e-07,3.00002284348011e-07
12890,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
12900,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
12910,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
12920,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
12930,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
12940,3.8000289350748062e-06,3.00002284348011e-07,3.00002284348011e-07
12950,1.8999562598764896e-06,3.00002284348011e-07,2.00001522898674e-07
12960,1.100008375942707e-06,2.00001522898674e-07,3.00002284348011e-07
12970,1.9999570213258266e-06,3.00002284348011e-07,2.00001522898674e-07
12980,3.200024366378784e-06,2.00001522898674e-07,3.00002284348011e-07
12990,2.8999638743698597e-06,3.00002284348011e-07,2.00001522898674e-07
13000,3.300025127828121e-06,3.00002284348011e-07,2.9994407668709755e-07
13010,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
13020,3.500026650726795e-06,2.00001522898674e-07,2.00001522898674e-07
13030,3.500026650726795e-06,3.00002284348011e-07,2.9994407668709755e-07
13040,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
13050,2.300017513334751e-06,3.00002284348011e-07,3.00002284348011e-07
13060,3.6999699659645557e-06,3.00002284348011e-07,1.9994331523776054e-07
13070,1.300009898841381e-06,3.00002284348011e-07,2.00001522898674e-07
13080,1.0999501682817936e-06,2.00001522898674e-07,3.00002284348011e-07
13090,3.7999707274138927e-06,3.00002284348011e-07,3.00002284348011e-07
13100,3.6999699659645557e-06,3.00002284348011e-07,3.00002284348011e-07
13110,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
13120,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
13130,2.300017513334751e-06,2.9994407668709755e-07,2.00001522898674e-07
13140,1.200009137392044e-06,2.00001522898674e-07,3.00002284348011e-07
13150,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
13160,1.9999570213258266e-06,3.00002284348011e-07,3.00002284348011e-07
13170,2.500019036233425e-06,2.9994407668709755e-07,2.00001522898674e-07
13180,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
13190,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
13200,1.9000144675374031e-06,3.00002284348011e-07,2.00001522898674e-07
13210,3.89997148886323e-06,2.00001522898674e-07,2.00001522898674e-07
13220,3.6999699659645557e-06,2.00001522898674e-07,3.00002284348011e-07
13230,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
13240,1.500011421740055e-06,3.00002284348011e-07,2.00001522898674e-07
13250,2.100015990436077e-06,3.00002284348011e-07,3.00002284348011e-07
13260,1.400010660290718e-06,3.00002284348011e-07,3.00002284348011e-07
13270,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
13280,1.1999509297311306e-06,3.00002284348011e-07,3.00002284348011e-07
13290,1.8999562598764896e-06,3.00002284348011e-07,3.00002284348011e-07
13300,2.800021320581436e-06,3.00002284348011e-07,3.00002284348011e-07
13310,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
13320,2.6999623514711857e-06,2.00001522898674e-07,2.00001522898674e-07
13330,5.399982910603285e-06,3.00002284348011e-07,2.00001522898674e-07
13340,1.700012944638729e-06,3.00002284348011e-07,2.9994407668709755e-07
13350,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
13360,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
13370,2.200016751885414e-06,2.9994407668709755e-07,2.00001522898674e-07
13380,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
13390,4.199973773211241e-06,3.00002284348011e-07,3.00002284348011e-07
13400,3.999972250312567e-06,4.00003045797348e-07,3.00002284348011e-07
13410,3.500026650726795e-06,3.00002284348011e-07,3.00002284348011e-07
13420,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13430,1.200009137392044e-06,2.9994407668709755e-07,3.00002284348011e-07
13440,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
13450,1.500011421740055e-06,3.00002284348011e-07,2.00001522898674e-07
13460,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13470,3.5999692045152187e-06,3.00002284348011e-07,3.00002284348011e-07
13480,3.400025889277458e-06,2.00001522898674e-07,2.00001522898674e-07
13490,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
13500,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
13510,4.400033503770828e-06,3.00002284348011e-07,3.00002284348011e-07
13520,2.700020559132099e-06,3.00002284348011e-07,2.00001522898674e-07
13530,1.300009898841381e-06,2.00001522898674e-07,2.9994407668709755e-07
13540,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13550,2.700020559132099e-06,3.00002284348011e-07,3.00002284348011e-07
13560,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
13570,2.100015990436077e-06,2.00001522898674e-07,2.00001522898674e-07
13580,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
13590,2.600019797682762e-06,3.00002284348011e-07,2.00001522898674e-07
13600,1.0999501682817936e-06,3.00002284348011e-07,3.00002284348011e-07
13610,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
13620,1.300009898841381e-06,3.00002284348011e-07,3.00002284348011e-07
13630,2.8999638743698597e-06,2.00001522898674e-07,3.00002284348011e-07
13640,1.700012944638729e-06,3.00002284348011e-07,2.00001522898674e-07
13650,2.8999638743698597e-06,2.00001522898674e-07,3.00002284348011e-07
13660,4.399975296109915e-06,3.00002284348011e-07,3.00002284348011e-07
13670,3.900029696524143e-06,2.9994407668709755e-07,3.00002284348011e-07
13680,2.2999593056738377e-06,2.00001522898674e-07,3.00002284348011e-07
13690,1.600012183189392e-06,3.00002284348011e-07,2.00001522898674e-07
13700,2.3999600671231747e-06,3.00002284348011e-07,2.00001522898674e-07
13710,2.700020559132099e-06,3.00002284348011e-07,3.00002284348011e-07
13720,1.0999501682817936e-06,2.00001522898674e-07,3.00002284348011e-07
13730,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13740,1.200009137392044e-06,3.00002284348011e-07,2.00001522898674e-07
13750,3.6999699659645557e-06,3.00002284348011e-07,2.00001522898674e-07
13760,2.8999638743698597e-06,3.00002284348011e-07,2.00001522898674e-07
13770,3.2999669201672077e-06,2.00001522898674e-07,3.00002284348011e-07
13780,4.099973011761904e-06,3.00002284348011e-07,3.00002284348011e-07
13790,2.300017513334751e-06,2.00001522898674e-07,2.00001522898674e-07
13800,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13810,2.0999577827751637e-06,3.00002284348011e-07,2.00001522898674e-07
13820,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
13830,1.00000761449337e-06,2.00001522898674e-07,2.00001522898674e-07
13840,2.100015990436077e-06,3.00002284348011e-07,2.00001522898674e-07
13850,2.00001522898674e-06,2.00001522898674e-07,2.00001522898674e-07
13860,4.00003045797348e-06,3.00002284348011e-07,2.00001522898674e-07
13870,1.5999539755284786e-06,3.00002284348011e-07,3.00002284348011e-07
13880,1.0999501682817936e-06,3.00002284348011e-07,2.00001522898674e-07
13890,9.999494068324566e-07,3.00002284348011e-07,2.00001522898674e-07
13900,1.600012183189392e-06,3.00002284348011e-07,3.00002284348011e-07
13910,1.800013706088066e-06,2.00001522898674e-07,3.00002284348011e-07
13920,3.1999661587178707e-06,3.00002284348011e-07,2.00001522898674e-07
13930,3.600027412176132e-06,3.00002284348011e-07,2.00001522898674e-07
13940,2.9999646358191967e-06,3.00002284348011e-07,3.00002284348011e-07
13950,1.400010660290718e-06,3.00002284348011e-07,3.00002284348011e-07
13960,1.5999539755284786e-06,2.00001522898674e-07,3.00002284348011e-07
13970,1.6999547369778156e-06,2.00001522898674e-07,2.00001522898674e-07
13980,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
13990,1.8999562598764896e-06,2.00001522898674e-07,2.00001522898674e-07
14000,1.8999562598764896e-06,2.00001522898674e-07,2.00001522898674e-07
14010,1.400010660290718e-06,3.00002284348011e-07,2.00001522898674e-07
14020,3.1999661587178707e-06,2.00001522898674e-07,2.00001522898674e-07
14030,3.300025127828121e-06,2.00001522898674e-07,2.00001522898674e-07
14040,1.700012944638729e-06,2.00001522898674e-07,3.00002284348011e-07
14050,1.100008375942707e-06,2.00001522898674e-07,2.00001522898674e-07
14060,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
14070,2.900022082030773e-06,2.9994407668709755e-07,2.00001522898674e-07
14080,1.100008375942707e-06,3.00002284348011e-07,3.00002284348011e-07
14090,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
14100,1.700012944638729e-06,3.00002284348011e-07,2.00001522898674e-07
14110,3.100023604929447e-06,3.00002284348011e-07,2.00001522898674e-07
14120,2.200016751885414e-06,4.00003045797348e-07,3.00002284348011e-07
14130,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
14140,1.6999547369778156e-06,2.00001522898674e-07,3.00002284348011e-07
14150,1.7999554984271526e-06,3.00002284348011e-07,2.00001522898674e-07
14160,1.200009137392044e-06,2.9994407668709755e-07,2.00001522898674e-07
14170,1.100008375942707e-06,1.9994331523776054e-07,3.00002284348011e-07
14180,1.00000761449337e-06,3.00002284348011e-07,3.00002284348011e-07
14190,2.200016751885414e-06,3.00002284348011e-07,2.00001522898674e-07
14200,1.00000761449337e-06,3.00002284348011e-07,2.00001522898674e-07
14210,1.300009898841381e-06,2.00001522898674e-07,3.00002284348011e-07
14220,3.900029696524143e-06,3.00002284348011e-07,2.00001522898674e-07
14230,3.100023604929447e-06,2.00001522898674e-07,2.00001522898674e-07
14240,1.00000761449337e-06,2.00001522898674e-07,3.00002284348011e-07
14250,1.100008375942707e-06,3.00002284348011e-07,2.00001522898674e-07
